InputSize	GroupSize	Distribution	resultSize	PSTime	Variant	Intent	localSize	Aggregate	AggTime
24	0	0	16777216	3.67026e+09	0	0	8	1	2.05117e+06
24	0	0	16777216	3.67026e+09	0	0	9	1	2.0522e+06
24	0	0	16777216	3.67026e+09	0	0	10	1	2.04995e+06
24	0	0	16777216	3.67026e+09	0	0	0	1	7.04595e+07
24	0	0	16777216	3.67026e+09	0	0	1	1	3.74832e+07
24	0	0	16777216	3.67026e+09	0	0	2	1	1.85185e+07
24	0	0	16777216	3.67026e+09	0	0	3	1	9.30028e+06
24	0	0	16777216	3.67026e+09	0	0	4	1	4.85898e+06
24	0	0	16777216	3.67026e+09	0	0	5	1	2.43876e+06
24	0	0	16777216	3.67026e+09	0	0	6	1	2.05056e+06
24	0	0	16777216	3.67026e+09	0	0	7	1	2.04698e+06
24	0	0	16777216	3.67026e+09	0	0	8	1	2.05169e+06
24	0	0	16777216	3.67026e+09	0	0	9	1	2.05271e+06
24	0	0	16777216	3.67026e+09	0	0	10	1	2.05773e+06
24	0	0	16777216	3.67026e+09	0	0	0	1	7.45215e+07
24	0	0	16777216	3.67026e+09	0	0	1	1	3.71629e+07
24	0	0	16777216	3.67026e+09	0	0	2	1	1.78645e+07
24	0	0	16777216	3.67026e+09	0	0	3	1	9.08575e+06
24	0	0	16777216	3.67026e+09	0	0	4	1	4.5781e+06
24	0	0	16777216	3.67026e+09	0	0	5	1	2.37527e+06
24	0	0	16777216	3.67026e+09	0	0	6	1	2.05353e+06
24	0	0	16777216	3.67026e+09	0	0	7	1	2.05599e+06
24	0	0	16777216	3.67026e+09	0	0	8	1	2.05322e+06
24	0	0	16777216	3.67026e+09	0	0	9	1	2.05117e+06
24	0	0	16777216	3.67026e+09	0	0	10	1	2.05046e+06
24	0	0	16777216	3.67026e+09	0	0	0	1	7.46926e+07
24	0	0	16777216	3.67026e+09	0	0	1	1	3.60886e+07
24	0	0	16777216	3.67026e+09	0	0	2	1	1.75896e+07
24	0	0	16777216	3.67026e+09	0	0	3	1	8.9258e+06
24	0	0	16777216	3.67026e+09	0	0	4	1	4.85325e+06
24	0	0	16777216	3.67026e+09	0	0	5	1	2.37302e+06
24	0	0	16777216	3.67026e+09	0	0	6	1	2.05404e+06
24	0	0	16777216	3.67026e+09	0	0	7	1	2.05179e+06
24	0	0	16777216	3.67026e+09	0	0	8	1	2.05076e+06
24	0	0	16777216	3.67026e+09	0	0	9	1	2.05978e+06
24	0	0	16777216	3.67026e+09	0	0	10	1	2.05322e+06
24	0	0	16777216	3.67026e+09	0	0	0	1	7.40836e+07
24	0	0	16777216	3.67026e+09	0	0	1	1	3.5817e+07
24	0	0	16777216	3.67026e+09	0	0	2	1	1.75886e+07
24	0	0	16777216	3.67026e+09	0	0	3	1	9.52044e+06
24	0	0	16777216	3.67026e+09	0	0	4	1	4.56417e+06
24	0	0	16777216	3.67026e+09	0	0	5	1	2.39043e+06
24	0	0	16777216	3.67026e+09	0	0	6	1	2.05056e+06
24	0	0	16777216	3.67026e+09	0	0	7	1	2.05117e+06
24	0	0	16777216	3.67026e+09	0	0	8	1	2.04708e+06
24	0	0	16777216	3.67026e+09	0	0	9	1	2.04749e+06
24	0	0	16777216	3.67026e+09	0	0	10	1	2.04636e+06
24	0	0	16777216	3.67026e+09	0	0	0	1	7.24428e+07
24	0	0	16777216	3.67026e+09	0	0	1	1	3.73797e+07
24	0	0	16777216	3.67026e+09	0	0	2	1	1.86478e+07
24	0	0	16777216	3.67026e+09	0	0	3	1	9.45172e+06
24	0	0	16777216	3.67026e+09	0	0	4	1	4.90209e+06
24	0	0	16777216	3.67026e+09	0	0	5	1	2.5047e+06
24	0	0	16777216	3.67026e+09	0	0	6	1	2.04913e+06
24	0	0	16777216	3.67026e+09	0	0	7	1	2.04718e+06
24	0	0	16777216	3.67026e+09	0	0	8	1	2.04902e+06
24	0	0	16777216	3.67026e+09	0	0	9	1	2.0523e+06
24	0	0	16777216	3.67026e+09	0	0	10	1	2.04933e+06
24	0	0	16777216	3.67026e+09	0	0	0	1	7.28967e+07
24	0	0	16777216	3.67026e+09	0	0	1	1	3.61371e+07
24	0	0	16777216	3.67026e+09	0	0	2	1	1.83676e+07
24	0	0	16777216	3.67026e+09	0	0	3	1	9.36181e+06
24	0	0	16777216	3.67026e+09	0	0	4	1	4.56387e+06
24	0	0	16777216	3.67026e+09	0	0	5	1	2.37312e+06
24	0	0	16777216	3.67026e+09	0	0	6	1	2.06234e+06
24	0	0	16777216	3.67026e+09	0	0	7	1	2.04954e+06
24	0	0	16777216	3.67026e+09	0	0	8	1	2.0524e+06
24	0	0	16777216	3.67026e+09	0	0	9	1	2.05455e+06
24	0	0	16777216	3.67026e+09	0	0	10	1	2.05179e+06
24	0	0	16777216	3.67026e+09	0	0	0	1	7.20877e+07
24	0	0	16777216	3.67026e+09	0	0	1	1	3.53226e+07
24	0	0	16777216	3.67026e+09	0	0	2	1	1.75743e+07
24	0	0	16777216	3.67026e+09	0	0	3	1	8.92047e+06
24	0	0	16777216	3.67026e+09	0	0	4	1	4.57994e+06
24	0	0	16777216	3.67026e+09	0	0	5	1	2.37189e+06
24	0	0	16777216	3.67026e+09	0	0	6	1	2.05384e+06
24	0	0	16777216	3.67026e+09	0	0	7	1	2.0521e+06
24	0	0	16777216	3.67026e+09	0	0	8	1	2.05128e+06
24	0	0	16777216	3.67026e+09	0	0	9	1	2.04964e+06
24	0	0	16777216	3.67026e+09	0	0	10	1	2.04872e+06
24	0	0	16777216	3.67026e+09	0	0	0	1	7.03093e+07
24	0	0	16777216	3.67026e+09	0	0	1	1	3.51321e+07
24	0	0	16777216	3.67026e+09	0	0	2	1	1.8145e+07
24	0	0	16777216	3.67026e+09	0	0	3	1	9.45285e+06
24	0	0	16777216	3.67026e+09	0	0	4	1	4.86011e+06
24	0	0	16777216	3.67026e+09	0	0	5	1	2.53532e+06
24	0	0	16777216	3.67026e+09	0	0	6	1	2.0523e+06
24	0	0	16777216	3.67026e+09	0	0	7	1	2.05056e+06
24	0	0	16777216	3.67026e+09	0	0	8	1	2.04923e+06
24	0	0	16777216	3.67026e+09	0	0	9	1	2.04718e+06
24	0	0	16777216	3.67026e+09	0	0	10	1	2.05271e+06
24	0	0	16777216	3.67026e+09	1	5	0	1	1.88833e+07
24	0	0	16777216	3.67026e+09	1	5	1	1	9.3868e+06
24	0	0	16777216	3.67026e+09	1	5	2	1	4.5056e+06
24	0	0	16777216	3.67026e+09	1	5	3	1	3.08531e+06
24	0	0	16777216	3.67026e+09	1	5	4	1	2.87212e+06
24	0	0	16777216	3.67026e+09	1	5	5	1	1.22643e+07
24	0	0	16777216	3.67026e+09	1	5	6	1	1.82716e+07
24	0	0	16777216	3.67026e+09	1	5	7	1	1.91684e+07
