InputSize	GroupSize	Distribution	resultSize	PSTime	Variant	Intent	localSize	Aggregate	AggTime
17	17	0	1	3.18333e+06	2	2	10	131072	750514
17	17	0	1	3.18333e+06	2	4	1	131072	1.00493e+06
17	17	0	1	3.18333e+06	2	4	2	131072	565758
17	17	0	1	3.18333e+06	2	4	3	131072	380111
17	17	0	1	3.18333e+06	2	4	4	131072	380163
17	17	0	1	3.18333e+06	2	4	5	131072	380157
17	17	0	1	3.18333e+06	2	4	6	131072	380958
17	17	0	1	3.18333e+06	2	4	7	131072	381454
17	17	0	1	3.18333e+06	2	4	8	131072	381335
17	17	0	1	3.18333e+06	2	4	9	131072	381302
17	17	0	1	3.18333e+06	2	4	10	131072	382543
17	17	0	1	3.18333e+06	2	8	1	131072	632917
17	17	0	1	3.18333e+06	2	8	2	131072	341984
17	17	0	1	3.18333e+06	2	8	3	131072	210945
17	17	0	1	3.18333e+06	2	8	4	131072	197857
17	17	0	1	3.18333e+06	2	8	5	131072	197558
17	17	0	1	3.18333e+06	2	8	6	131072	200351
17	17	0	1	3.18333e+06	2	8	7	131072	200025
17	17	0	1	3.18333e+06	2	8	8	131072	217655
17	17	0	1	3.18333e+06	2	8	9	131072	205867
17	17	0	1	3.18333e+06	2	8	10	131072	225655
17	17	0	1	3.18333e+06	2	16	1	131072	448752
17	17	0	1	3.18333e+06	2	16	2	131072	283916
17	17	0	1	3.18333e+06	2	16	3	131072	287802
17	17	0	1	3.18333e+06	2	16	4	131072	185871
17	17	0	1	3.18333e+06	2	16	5	131072	174473
17	17	0	1	3.18333e+06	2	16	6	131072	190570
17	17	0	1	3.18333e+06	2	16	7	131072	188858
17	17	0	1	3.18333e+06	2	16	8	131072	224487
17	17	0	1	3.18333e+06	2	16	9	131072	224523
17	17	0	1	3.18333e+06	2	16	10	131072	228195
17	17	0	1	3.18333e+06	2	32	1	131072	596863
17	17	0	1	3.18333e+06	2	32	2	131072	420319
17	17	0	1	3.18333e+06	2	32	3	131072	319834
17	17	0	1	3.18333e+06	2	32	4	131072	328100
17	17	0	1	3.18333e+06	2	32	5	131072	386769
17	17	0	1	3.18333e+06	2	32	6	131072	470918
17	17	0	1	3.18333e+06	2	32	7	131072	741074
17	17	0	1	3.18333e+06	2	32	8	131072	830290
17	17	0	1	3.18333e+06	2	32	9	131072	849326
17	17	0	1	3.18333e+06	2	32	10	131072	846508
17	17	0	1	3.18333e+06	2	64	1	131072	473567
17	17	0	1	3.18333e+06	2	64	2	131072	347919
17	17	0	1	3.18333e+06	2	64	3	131072	284224
17	17	0	1	3.18333e+06	2	64	4	131072	296769
17	17	0	1	3.18333e+06	2	64	5	131072	375117
17	17	0	1	3.18333e+06	2	64	6	131072	474411
17	17	0	1	3.18333e+06	2	64	7	131072	717570
17	17	0	1	3.18333e+06	2	64	8	131072	720159
17	17	0	1	3.18333e+06	2	64	9	131072	756321
17	17	0	1	3.18333e+06	2	64	10	131072	835523
17	17	0	1	3.18333e+06	2	128	1	131072	590867
17	17	0	1	3.18333e+06	2	128	2	131072	402454
17	17	0	1	3.18333e+06	2	128	3	131072	309483
17	17	0	1	3.18333e+06	2	128	4	131072	344966
17	17	0	1	3.18333e+06	2	128	5	131072	395318
17	17	0	1	3.18333e+06	2	128	6	131072	493976
17	17	0	1	3.18333e+06	2	128	7	131072	493535
17	17	0	1	3.18333e+06	2	128	8	131072	494578
17	17	0	1	3.18333e+06	2	128	9	131072	503156
17	17	0	1	3.18333e+06	2	128	10	131072	1.07716e+06
17	17	0	1	3.18333e+06	2	256	1	131072	511869
17	17	0	1	3.18333e+06	2	256	2	131072	360267
17	17	0	1	3.18333e+06	2	256	3	131072	295800
17	17	0	1	3.18333e+06	2	256	4	131072	358111
17	17	0	1	3.18333e+06	2	256	5	131072	400392
17	17	0	1	3.18333e+06	2	256	6	131072	385157
17	17	0	1	3.18333e+06	2	256	7	131072	385082
17	17	0	1	3.18333e+06	2	256	8	131072	385320
17	17	0	1	3.18333e+06	2	256	9	131072	930109
17	17	0	1	3.18333e+06	2	512	1	131072	492363
17	17	0	1	3.18333e+06	2	512	2	131072	402719
17	17	0	1	3.18333e+06	2	512	3	131072	292690
17	17	0	1	3.18333e+06	2	512	4	131072	406460
17	17	0	1	3.18333e+06	2	512	5	131072	444113
17	17	0	1	3.18333e+06	2	512	6	131072	537140
17	17	0	1	3.18333e+06	2	512	7	131072	443833
17	17	0	1	3.18333e+06	2	512	8	131072	727468
17	17	0	1	3.18333e+06	3	2	1	131072	1.83154e+06
17	17	0	1	3.18333e+06	3	2	2	131072	1.06182e+06
17	17	0	1	3.18333e+06	3	2	3	131072	751855
17	17	0	1	3.18333e+06	3	2	4	131072	754075
17	17	0	1	3.18333e+06	3	2	5	131072	752066
17	17	0	1	3.18333e+06	3	2	6	131072	751974
17	17	0	1	3.18333e+06	3	2	7	131072	752284
17	17	0	1	3.18333e+06	3	2	8	131072	752584
17	17	0	1	3.18333e+06	3	2	9	131072	752571
17	17	0	1	3.18333e+06	3	2	10	131072	754440
17	17	0	1	3.18333e+06	3	4	1	131072	1.19204e+06
17	17	0	1	3.18333e+06	3	4	2	131072	645610
17	17	0	1	3.18333e+06	3	4	3	131072	384619
17	17	0	1	3.18333e+06	3	4	4	131072	384056
17	17	0	1	3.18333e+06	3	4	5	131072	397858
17	17	0	1	3.18333e+06	3	4	6	131072	398857
17	17	0	1	3.18333e+06	3	4	7	131072	385757
17	17	0	1	3.18333e+06	3	4	8	131072	385508
17	17	0	1	3.18333e+06	3	4	9	131072	385260
17	17	0	1	3.18333e+06	3	4	10	131072	386615
17	17	0	1	3.18333e+06	3	8	1	131072	774181
17	17	0	1	3.18333e+06	3	8	2	131072	404634
17	17	0	1	3.18333e+06	3	8	3	131072	276740
17	17	0	1	3.18333e+06	3	8	4	131072	207765
17	17	0	1	3.18333e+06	3	8	5	131072	201627
17	17	0	1	3.18333e+06	3	8	6	131072	205342
17	17	0	1	3.18333e+06	3	8	7	131072	208353
17	17	0	1	3.18333e+06	3	8	8	131072	213521
17	17	0	1	3.18333e+06	3	8	9	131072	223795
17	17	0	1	3.18333e+06	3	8	10	131072	249204
17	17	0	1	3.18333e+06	3	16	1	131072	579540
17	17	0	1	3.18333e+06	3	16	2	131072	346062
17	17	0	1	3.18333e+06	3	16	3	131072	300575
17	17	0	1	3.18333e+06	3	16	4	131072	198162
17	17	0	1	3.18333e+06	3	16	5	131072	191546
17	17	0	1	3.18333e+06	3	16	6	131072	191549
17	17	0	1	3.18333e+06	3	16	7	131072	204540
17	17	0	1	3.18333e+06	3	16	8	131072	229106
17	17	0	1	3.18333e+06	3	16	9	131072	222662
17	17	0	1	3.18333e+06	3	16	10	131072	245041
17	17	0	1	3.18333e+06	3	32	1	131072	591983
17	17	0	1	3.18333e+06	3	32	2	131072	411838
17	17	0	1	3.18333e+06	3	32	3	131072	316254
17	17	0	1	3.18333e+06	3	32	4	131072	327608
17	17	0	1	3.18333e+06	3	32	5	131072	372137
17	17	0	1	3.18333e+06	3	32	6	131072	363886
17	17	0	1	3.18333e+06	3	32	7	131072	623905
17	17	0	1	3.18333e+06	3	32	8	131072	648849
17	17	0	1	3.18333e+06	3	32	9	131072	615236
17	17	0	1	3.18333e+06	3	32	10	131072	693499
17	17	0	1	3.18333e+06	3	64	1	131072	579804
17	17	0	1	3.18333e+06	3	64	2	131072	397019
17	17	0	1	3.18333e+06	3	64	3	131072	320098
17	17	0	1	3.18333e+06	3	64	4	131072	344136
17	17	0	1	3.18333e+06	3	64	5	131072	349096
17	17	0	1	3.18333e+06	3	64	6	131072	366329
17	17	0	1	3.18333e+06	3	64	7	131072	587555
17	17	0	1	3.18333e+06	3	64	8	131072	590375
17	17	0	1	3.18333e+06	3	64	9	131072	589902
17	17	0	1	3.18333e+06	3	64	10	131072	670574
17	17	0	1	3.18333e+06	3	128	1	131072	652107
17	17	0	1	3.18333e+06	3	128	2	131072	469157
17	17	0	1	3.18333e+06	3	128	3	131072	338318
17	17	0	1	3.18333e+06	3	128	4	131072	375357
17	17	0	1	3.18333e+06	3	128	5	131072	435692
17	17	0	1	3.18333e+06	3	128	6	131072	511435
17	17	0	1	3.18333e+06	3	128	7	131072	510363
17	17	0	1	3.18333e+06	3	128	8	131072	513328
17	17	0	1	3.18333e+06	3	128	9	131072	522647
17	17	0	1	3.18333e+06	3	128	10	131072	1.11676e+06
17	17	0	1	3.18333e+06	3	256	1	131072	579597
17	17	0	1	3.18333e+06	3	256	2	131072	402796
17	17	0	1	3.18333e+06	3	256	3	131072	359551
17	17	0	1	3.18333e+06	3	256	4	131072	391612
17	17	0	1	3.18333e+06	3	256	5	131072	408325
17	17	0	1	3.18333e+06	3	256	6	131072	399023
17	17	0	1	3.18333e+06	3	256	7	131072	395582
17	17	0	1	3.18333e+06	3	256	8	131072	395414
17	17	0	1	3.18333e+06	3	256	9	131072	945079
17	17	0	1	3.18333e+06	3	512	1	131072	583219
17	17	0	1	3.18333e+06	3	512	2	131072	490412
17	17	0	1	3.18333e+06	3	512	3	131072	372520
17	17	0	1	3.18333e+06	3	512	4	131072	418527
17	17	0	1	3.18333e+06	3	512	5	131072	466283
17	17	0	1	3.18333e+06	3	512	6	131072	548171
17	17	0	1	3.18333e+06	3	512	7	131072	466582
17	17	0	1	3.18333e+06	3	512	8	131072	760153
18	18	0	1	5.26483e+06	0	1	1	262144	6.05702e+06
18	18	0	1	5.26483e+06	0	1	2	262144	4.08057e+06
18	18	0	1	5.26483e+06	0	1	3	262144	2.98446e+06
18	18	0	1	5.26483e+06	0	1	4	262144	2.97756e+06
18	18	0	1	5.26483e+06	0	1	5	262144	2.97786e+06
18	18	0	1	5.26483e+06	0	1	6	262144	2.97753e+06
18	18	0	1	5.26483e+06	0	1	7	262144	2.97802e+06
18	18	0	1	5.26483e+06	0	1	8	262144	2.97807e+06
18	18	0	1	5.26483e+06	0	1	9	262144	2.97826e+06
18	18	0	1	5.26483e+06	0	1	10	262144	2.97792e+06
18	18	0	1	5.26483e+06	1	2	1	262144	4.19554e+06
18	18	0	1	5.26483e+06	1	2	2	262144	3.08557e+06
18	18	0	1	5.26483e+06	1	2	3	262144	2.97772e+06
18	18	0	1	5.26483e+06	1	2	4	262144	2.97816e+06
18	18	0	1	5.26483e+06	1	2	5	262144	2.97744e+06
18	18	0	1	5.26483e+06	1	2	6	262144	2.9781e+06
18	18	0	1	5.26483e+06	1	2	7	262144	2.97828e+06
18	18	0	1	5.26483e+06	1	2	8	262144	2.97852e+06
18	18	0	1	5.26483e+06	1	2	9	262144	2.97819e+06
18	18	0	1	5.26483e+06	1	2	10	262144	2.97787e+06
18	18	0	1	5.26483e+06	1	4	1	262144	3.12522e+06
18	18	0	1	5.26483e+06	1	4	2	262144	2.97731e+06
18	18	0	1	5.26483e+06	1	4	3	262144	2.97639e+06
18	18	0	1	5.26483e+06	1	4	4	262144	2.97611e+06
18	18	0	1	5.26483e+06	1	4	5	262144	2.9765e+06
18	18	0	1	5.26483e+06	1	4	6	262144	2.97657e+06
18	18	0	1	5.26483e+06	1	4	7	262144	2.97695e+06
18	18	0	1	5.26483e+06	1	4	8	262144	2.97736e+06
18	18	0	1	5.26483e+06	1	4	9	262144	2.97754e+06
18	18	0	1	5.26483e+06	1	4	10	262144	2.97747e+06
18	18	0	1	5.26483e+06	1	8	1	262144	2.97644e+06
18	18	0	1	5.26483e+06	1	8	2	262144	2.97788e+06
18	18	0	1	5.26483e+06	1	8	3	262144	2.97804e+06
18	18	0	1	5.26483e+06	1	8	4	262144	2.97801e+06
18	18	0	1	5.26483e+06	1	8	5	262144	2.97898e+06
18	18	0	1	5.26483e+06	1	8	6	262144	2.97864e+06
18	18	0	1	5.26483e+06	1	8	7	262144	2.97952e+06
18	18	0	1	5.26483e+06	1	8	8	262144	2.97964e+06
18	18	0	1	5.26483e+06	1	8	9	262144	2.97945e+06
18	18	0	1	5.26483e+06	1	8	10	262144	2.9814e+06
18	18	0	1	5.26483e+06	1	16	1	262144	2.97862e+06
18	18	0	1	5.26483e+06	1	16	2	262144	2.97779e+06
18	18	0	1	5.26483e+06	1	16	3	262144	2.97803e+06
18	18	0	1	5.26483e+06	1	16	4	262144	2.97866e+06
18	18	0	1	5.26483e+06	1	16	5	262144	2.97967e+06
18	18	0	1	5.26483e+06	1	16	6	262144	2.97975e+06
18	18	0	1	5.26483e+06	1	16	7	262144	2.98067e+06
18	18	0	1	5.26483e+06	1	16	8	262144	2.98061e+06
18	18	0	1	5.26483e+06	1	16	9	262144	2.98059e+06
18	18	0	1	5.26483e+06	1	16	10	262144	2.98863e+06
18	18	0	1	5.26483e+06	1	32	1	262144	2.97818e+06
18	18	0	1	5.26483e+06	1	32	2	262144	2.97821e+06
18	18	0	1	5.26483e+06	1	32	3	262144	2.97956e+06
18	18	0	1	5.26483e+06	1	32	4	262144	2.98279e+06
18	18	0	1	5.26483e+06	1	32	5	262144	2.98534e+06
18	18	0	1	5.26483e+06	1	32	6	262144	2.98389e+06
18	18	0	1	5.26483e+06	1	32	7	262144	2.99491e+06
18	18	0	1	5.26483e+06	1	32	8	262144	2.9987e+06
18	18	0	1	5.26483e+06	1	32	9	262144	2.9994e+06
18	18	0	1	5.26483e+06	1	32	10	262144	3.01007e+06
18	18	0	1	5.26483e+06	1	64	1	262144	2.97976e+06
18	18	0	1	5.26483e+06	1	64	2	262144	2.97957e+06
18	18	0	1	5.26483e+06	1	64	3	262144	2.98285e+06
18	18	0	1	5.26483e+06	1	64	4	262144	2.98861e+06
18	18	0	1	5.26483e+06	1	64	5	262144	2.99675e+06
18	18	0	1	5.26483e+06	1	64	6	262144	2.989e+06
18	18	0	1	5.26483e+06	1	64	7	262144	2.99273e+06
18	18	0	1	5.26483e+06	1	64	8	262144	2.99626e+06
18	18	0	1	5.26483e+06	1	64	9	262144	2.99733e+06
18	18	0	1	5.26483e+06	1	64	10	262144	2.99878e+06
18	18	0	1	5.26483e+06	1	128	1	262144	2.98173e+06
18	18	0	1	5.26483e+06	1	128	2	262144	2.98569e+06
18	18	0	1	5.26483e+06	1	128	3	262144	2.98837e+06
18	18	0	1	5.26483e+06	1	128	4	262144	3.00237e+06
18	18	0	1	5.26483e+06	1	128	5	262144	3.00259e+06
18	18	0	1	5.26483e+06	1	128	6	262144	2.99027e+06
18	18	0	1	5.26483e+06	1	128	7	262144	2.99625e+06
18	18	0	1	5.26483e+06	1	128	8	262144	2.99619e+06
18	18	0	1	5.26483e+06	1	128	9	262144	3.20817e+06
18	18	0	1	5.26483e+06	1	128	10	262144	3.00046e+06
18	18	0	1	5.26483e+06	1	256	1	262144	2.9873e+06
18	18	0	1	5.26483e+06	1	256	2	262144	2.99105e+06
18	18	0	1	5.26483e+06	1	256	3	262144	3.00061e+06
18	18	0	1	5.26483e+06	1	256	4	262144	3.02289e+06
18	18	0	1	5.26483e+06	1	256	5	262144	2.99417e+06
18	18	0	1	5.26483e+06	1	256	6	262144	3.02458e+06
18	18	0	1	5.26483e+06	1	256	7	262144	2.99154e+06
18	18	0	1	5.26483e+06	1	256	8	262144	2.98917e+06
18	18	0	1	5.26483e+06	1	256	9	262144	2.98841e+06
18	18	0	1	5.26483e+06	1	256	10	262144	3.05295e+06
18	18	0	1	5.26483e+06	1	512	1	262144	2.99245e+06
18	18	0	1	5.26483e+06	1	512	2	262144	3.0392e+06
18	18	0	1	5.26483e+06	1	512	3	262144	3.02565e+06
18	18	0	1	5.26483e+06	1	512	4	262144	3.00862e+06
18	18	0	1	5.26483e+06	1	512	5	262144	2.99492e+06
18	18	0	1	5.26483e+06	1	512	6	262144	2.98805e+06
18	18	0	1	5.26483e+06	1	512	7	262144	2.99564e+06
18	18	0	1	5.26483e+06	1	512	8	262144	2.99451e+06
18	18	0	1	5.26483e+06	1	512	9	262144	3.04799e+06
18	18	0	1	5.26483e+06	2	2	1	262144	3.57486e+06
18	18	0	1	5.26483e+06	2	2	2	262144	2.01969e+06
18	18	0	1	5.26483e+06	2	2	3	262144	1.49552e+06
18	18	0	1	5.26483e+06	2	2	4	262144	1.50254e+06
18	18	0	1	5.26483e+06	2	2	5	262144	1.49545e+06
18	18	0	1	5.26483e+06	2	2	6	262144	1.49641e+06
18	18	0	1	5.26483e+06	2	2	7	262144	1.76468e+06
18	18	0	1	5.26483e+06	2	2	8	262144	1.49612e+06
18	18	0	1	5.26483e+06	2	2	9	262144	1.49688e+06
18	18	0	1	5.26483e+06	2	2	10	262144	1.49669e+06
18	18	0	1	5.26483e+06	2	4	1	262144	2.00492e+06
18	18	0	1	5.26483e+06	2	4	2	262144	1.12794e+06
18	18	0	1	5.26483e+06	2	4	3	262144	754329
18	18	0	1	5.26483e+06	2	4	4	262144	754498
18	18	0	1	5.26483e+06	2	4	5	262144	754211
18	18	0	1	5.26483e+06	2	4	6	262144	754754
18	18	0	1	5.26483e+06	2	4	7	262144	755707
18	18	0	1	5.26483e+06	2	4	8	262144	788795
18	18	0	1	5.26483e+06	2	4	9	262144	755272
18	18	0	1	5.26483e+06	2	4	10	262144	756451
18	18	0	1	5.26483e+06	2	8	1	262144	1.2605e+06
18	18	0	1	5.26483e+06	2	8	2	262144	678756
18	18	0	1	5.26483e+06	2	8	3	262144	427916
18	18	0	1	5.26483e+06	2	8	4	262144	389948
18	18	0	1	5.26483e+06	2	8	5	262144	386526
18	18	0	1	5.26483e+06	2	8	6	262144	403828
18	18	0	1	5.26483e+06	2	8	7	262144	389051
18	18	0	1	5.26483e+06	2	8	8	262144	394094
18	18	0	1	5.26483e+06	2	8	9	262144	396720
18	18	0	1	5.26483e+06	2	8	10	262144	420399
18	18	0	1	5.26483e+06	2	16	1	262144	892915
18	18	0	1	5.26483e+06	2	16	2	262144	562571
18	18	0	1	5.26483e+06	2	16	3	262144	505903
18	18	0	1	5.26483e+06	2	16	4	262144	357644
18	18	0	1	5.26483e+06	2	16	5	262144	329463
18	18	0	1	5.26483e+06	2	16	6	262144	329504
18	18	0	1	5.26483e+06	2	16	7	262144	357255
18	18	0	1	5.26483e+06	2	16	8	262144	466304
18	18	0	1	5.26483e+06	2	16	9	262144	423339
18	18	0	1	5.26483e+06	2	16	10	262144	442596
18	18	0	1	5.26483e+06	2	32	1	262144	1.18779e+06
18	18	0	1	5.26483e+06	2	32	2	262144	835581
18	18	0	1	5.26483e+06	2	32	3	262144	629584
18	18	0	1	5.26483e+06	2	32	4	262144	677968
18	18	0	1	5.26483e+06	2	32	5	262144	759843
18	18	0	1	5.26483e+06	2	32	6	262144	1.16715e+06
18	18	0	1	5.26483e+06	2	32	7	262144	1.50832e+06
18	18	0	1	5.26483e+06	2	32	8	262144	1.67606e+06
18	18	0	1	5.26483e+06	2	32	9	262144	1.73909e+06
18	18	0	1	5.26483e+06	2	32	10	262144	1.71334e+06
18	18	0	1	5.26483e+06	2	64	1	262144	938736
18	18	0	1	5.26483e+06	2	64	2	262144	684341
18	18	0	1	5.26483e+06	2	64	3	262144	553958
18	18	0	1	5.26483e+06	2	64	4	262144	575457
18	18	0	1	5.26483e+06	2	64	5	262144	723099
18	18	0	1	5.26483e+06	2	64	6	262144	933006
18	18	0	1	5.26483e+06	2	64	7	262144	1.44834e+06
18	18	0	1	5.26483e+06	2	64	8	262144	1.60128e+06
18	18	0	1	5.26483e+06	2	64	9	262144	1.71385e+06
18	18	0	1	5.26483e+06	2	64	10	262144	1.66214e+06
18	18	0	1	5.26483e+06	2	128	1	262144	1.16761e+06
18	18	0	1	5.26483e+06	2	128	2	262144	794065
18	18	0	1	5.26483e+06	2	128	3	262144	612478
18	18	0	1	5.26483e+06	2	128	4	262144	642417
18	18	0	1	5.26483e+06	2	128	5	262144	753736
18	18	0	1	5.26483e+06	2	128	6	262144	1.00045e+06
18	18	0	1	5.26483e+06	2	128	7	262144	1.44796e+06
18	18	0	1	5.26483e+06	2	128	8	262144	1.45391e+06
18	18	0	1	5.26483e+06	2	128	9	262144	1.5204e+06
18	18	0	1	5.26483e+06	2	128	10	262144	1.66447e+06
18	18	0	1	5.26483e+06	2	256	1	262144	1.0199e+06
18	18	0	1	5.26483e+06	2	256	2	262144	713074
18	18	0	1	5.26483e+06	2	256	3	262144	592421
18	18	0	1	5.26483e+06	2	256	4	262144	662895
18	18	0	1	5.26483e+06	2	256	5	262144	758048
18	18	0	1	5.26483e+06	2	256	6	262144	996019
18	18	0	1	5.26483e+06	2	256	7	262144	994117
18	18	0	1	5.26483e+06	2	256	8	262144	994777
18	18	0	1	5.26483e+06	2	256	9	262144	1.0139e+06
18	18	0	1	5.26483e+06	2	256	10	262144	2.14522e+06
18	18	0	1	5.26483e+06	2	512	1	262144	981522
18	18	0	1	5.26483e+06	2	512	2	262144	799302
