ColumnName	GroupSize	PSTime	Variant	TotalSize	Intent	GlobalSize	localSize	Aggregate	AggTime
p_mfgr	2683	268288	2	16384	64	256	256	38	23859.2
p_mfgr	2683	268288	2	16384	128	128	2	38	34201.6
p_mfgr	2683	268288	2	16384	128	128	4	38	36662.4
p_mfgr	2683	268288	2	16384	128	128	8	38	37068.8
p_mfgr	2683	268288	2	16384	128	128	16	38	38809.6
p_mfgr	2683	268288	2	16384	128	128	32	38	41676.8
p_mfgr	2683	268288	2	16384	128	128	64	38	42393.6
p_mfgr	2683	268288	2	16384	128	128	128	38	41472
p_mfgr	2683	268288	2	16384	256	64	2	38	61440
p_mfgr	2683	268288	2	16384	256	64	4	38	65740.8
p_mfgr	2683	268288	2	16384	256	64	8	38	66764.8
p_mfgr	2683	268288	2	16384	256	64	16	38	71372.8
p_mfgr	2683	268288	2	16384	256	64	32	38	77721.6
p_mfgr	2683	268288	2	16384	256	64	64	38	77926.4
p_mfgr	2683	268288	2	16384	512	32	2	38	116736
p_mfgr	2683	268288	2	16384	512	32	4	38	133120
p_mfgr	2683	268288	2	16384	512	32	8	38	130765
p_mfgr	2683	268288	2	16384	512	32	16	38	137114
p_mfgr	2683	268288	2	16384	512	32	32	38	148070
p_mfgr	2683	268288	3	16384	2	8192	2	38	26931.2
p_mfgr	2683	268288	3	16384	2	8192	4	38	16588.8
p_mfgr	2683	268288	3	16384	2	8192	8	38	12185.6
p_mfgr	2683	268288	3	16384	2	8192	16	38	9420.8
p_mfgr	2683	268288	3	16384	2	8192	32	38	9011.2
p_mfgr	2683	268288	3	16384	2	8192	64	38	8601.6
p_mfgr	2683	268288	3	16384	2	8192	128	38	9011.2
p_mfgr	2683	268288	3	16384	2	8192	256	38	9011.2
p_mfgr	2683	268288	3	16384	2	8192	512	38	8499.2
p_mfgr	2683	268288	3	16384	2	8192	1024	38	10035.2
p_mfgr	2683	268288	3	16384	4	4096	2	38	18841.6
p_mfgr	2683	268288	3	16384	4	4096	4	38	13824
p_mfgr	2683	268288	3	16384	4	4096	8	38	10444.8
p_mfgr	2683	268288	3	16384	4	4096	16	38	11161.6
p_mfgr	2683	268288	3	16384	4	4096	32	38	9216
p_mfgr	2683	268288	3	16384	4	4096	64	38	9216
p_mfgr	2683	268288	3	16384	4	4096	128	38	9011.2
p_mfgr	2683	268288	3	16384	4	4096	256	38	9318.4
p_mfgr	2683	268288	3	16384	4	4096	512	38	9728
p_mfgr	2683	268288	3	16384	4	4096	1024	38	9523.2
p_mfgr	2683	268288	3	16384	8	2048	2	38	16896
p_mfgr	2683	268288	3	16384	8	2048	4	38	12185.6
p_mfgr	2683	268288	3	16384	8	2048	8	38	10752
p_mfgr	2683	268288	3	16384	8	2048	16	38	9932.8
p_mfgr	2683	268288	3	16384	8	2048	32	38	9932.8
p_mfgr	2683	268288	3	16384	8	2048	64	38	10240
p_mfgr	2683	268288	3	16384	8	2048	128	38	10444.8
p_mfgr	2683	268288	3	16384	8	2048	256	38	11059.2
p_mfgr	2683	268288	3	16384	8	2048	512	38	11161.6
p_mfgr	2683	268288	3	16384	8	2048	1024	38	14643.2
p_mfgr	2683	268288	3	16384	16	1024	2	38	16384
p_mfgr	2683	268288	3	16384	16	1024	4	38	12902.4
p_mfgr	2683	268288	3	16384	16	1024	8	38	11468.8
p_mfgr	2683	268288	3	16384	16	1024	16	38	18025.6
p_mfgr	2683	268288	3	16384	16	1024	32	38	12697.6
p_mfgr	2683	268288	3	16384	16	1024	64	38	11673.6
p_mfgr	2683	268288	3	16384	16	1024	128	38	12902.4
p_mfgr	2683	268288	3	16384	16	1024	256	38	12800
p_mfgr	2683	268288	3	16384	16	1024	512	38	17408
p_mfgr	2683	268288	3	16384	16	1024	1024	38	27750.4
p_mfgr	2683	268288	3	16384	32	512	2	38	17100.8
p_mfgr	2683	268288	3	16384	32	512	4	38	14336
p_mfgr	2683	268288	3	16384	32	512	8	38	12800
p_mfgr	2683	268288	3	16384	32	512	16	38	14745.6
p_mfgr	2683	268288	3	16384	32	512	32	38	13926.4
p_mfgr	2683	268288	3	16384	32	512	64	38	14438.4
p_mfgr	2683	268288	3	16384	32	512	128	38	14950.4
p_mfgr	2683	268288	3	16384	32	512	256	38	20889.6
p_mfgr	2683	268288	3	16384	32	512	512	38	31641.6
p_mfgr	2683	268288	3	16384	64	256	2	38	17507.2
p_mfgr	2683	268288	3	16384	64	256	4	38	14643.2
p_mfgr	2683	268288	3	16384	64	256	8	38	14336
p_mfgr	2683	268288	3	16384	64	256	16	38	14233.6
p_mfgr	2683	268288	3	16384	64	256	32	38	16998.4
p_mfgr	2683	268288	3	16384	64	256	64	38	17612.8
p_mfgr	2683	268288	3	16384	64	256	128	38	21811.2
p_mfgr	2683	268288	3	16384	64	256	256	38	34611.2
p_mfgr	2683	268288	3	16384	128	128	2	38	23244.8
p_mfgr	2683	268288	3	16384	128	128	4	38	21401.6
p_mfgr	2683	268288	3	16384	128	128	8	38	20684.8
p_mfgr	2683	268288	3	16384	128	128	16	38	21196.8
p_mfgr	2683	268288	3	16384	128	128	32	38	22016
p_mfgr	2683	268288	3	16384	128	128	64	38	28979.2
p_mfgr	2683	268288	3	16384	128	128	128	38	48332.8
p_mfgr	2683	268288	3	16384	256	64	2	38	28262.4
p_mfgr	2683	268288	3	16384	256	64	4	38	27443.2
p_mfgr	2683	268288	3	16384	256	64	8	38	28774.4
p_mfgr	2683	268288	3	16384	256	64	16	38	32563.2
p_mfgr	2683	268288	3	16384	256	64	32	38	43622.4
p_mfgr	2683	268288	3	16384	256	64	64	38	56217.6
p_mfgr	2683	268288	3	16384	512	32	2	38	39628.8
p_mfgr	2683	268288	3	16384	512	32	4	38	41881.6
p_mfgr	2683	268288	3	16384	512	32	8	38	41472
p_mfgr	2683	268288	3	16384	512	32	16	38	51302.4
p_mfgr	2683	268288	3	16384	512	32	32	38	72704
p_mfgr	2683	268288	4	16384	1	16384	2	38	60416
p_mfgr	2683	268288	4	16384	1	16384	4	38	32051.2
p_mfgr	2683	268288	4	16384	1	16384	8	38	19251.2
p_mfgr	2683	268288	4	16384	1	16384	16	38	13004.8
p_mfgr	2683	268288	4	16384	1	16384	32	38	9728
p_mfgr	2683	268288	4	16384	1	16384	64	38	9216
p_mfgr	2683	268288	4	16384	1	16384	128	38	8704
p_mfgr	2683	268288	4	16384	1	16384	256	38	8601.6
p_mfgr	2683	268288	4	16384	1	16384	512	38	8908.8
p_mfgr	2683	268288	4	16384	1	16384	1024	38	9318.4
p_mfgr	2683	268288	5	16384	2	8192	2	38	27750.4
p_mfgr	2683	268288	5	16384	2	8192	4	38	17510.4
p_mfgr	2683	268288	5	16384	2	8192	8	38	12697.6
p_mfgr	2683	268288	5	16384	2	8192	16	38	9625.6
p_mfgr	2683	268288	5	16384	2	8192	32	38	9523.2
p_mfgr	2683	268288	5	16384	2	8192	64	38	7884.8
p_mfgr	2683	268288	5	16384	2	8192	128	38	7680
p_mfgr	2683	268288	5	16384	2	8192	256	38	8089.6
p_mfgr	2683	268288	5	16384	2	8192	512	38	8192
p_mfgr	2683	268288	5	16384	2	8192	1024	38	8908.8
p_mfgr	2683	268288	5	16384	4	4096	2	38	17612.8
p_mfgr	2683	268288	5	16384	4	4096	4	38	13209.6
p_mfgr	2683	268288	5	16384	4	4096	8	38	9523.2
p_mfgr	2683	268288	5	16384	4	4096	16	38	8499.2
p_mfgr	2683	268288	5	16384	4	4096	32	38	8499.2
p_mfgr	2683	268288	5	16384	4	4096	64	38	7987.2
p_mfgr	2683	268288	5	16384	4	4096	128	38	8294.4
p_mfgr	2683	268288	5	16384	4	4096	256	38	8499.2
p_mfgr	2683	268288	5	16384	4	4096	512	38	9318.4
p_mfgr	2683	268288	5	16384	4	4096	1024	38	9625.6
p_mfgr	2683	268288	5	16384	8	2048	2	38	13315.2
p_mfgr	2683	268288	5	16384	8	2048	4	38	10342.4
p_mfgr	2683	268288	5	16384	8	2048	8	38	9216
p_mfgr	2683	268288	5	16384	8	2048	16	38	8294.4
p_mfgr	2683	268288	5	16384	8	2048	32	38	8601.6
p_mfgr	2683	268288	5	16384	8	2048	64	38	8499.2
p_mfgr	2683	268288	5	16384	8	2048	128	38	8806.4
p_mfgr	2683	268288	5	16384	8	2048	256	38	9216
p_mfgr	2683	268288	5	16384	8	2048	512	38	10035.2
p_mfgr	2683	268288	5	16384	8	2048	1024	38	11980.8
p_mfgr	2683	268288	5	16384	16	1024	2	38	11264
p_mfgr	2683	268288	5	16384	16	1024	4	38	9523.2
p_mfgr	2683	268288	5	16384	16	1024	8	38	12185.6
p_mfgr	2683	268288	5	16384	16	1024	16	38	9113.6
p_mfgr	2683	268288	5	16384	16	1024	32	38	8908.8
p_mfgr	2683	268288	5	16384	16	1024	64	38	9420.8
p_mfgr	2683	268288	5	16384	16	1024	128	38	9216
p_mfgr	2683	268288	5	16384	16	1024	256	38	10240
p_mfgr	2683	268288	5	16384	16	1024	512	38	12492.8
p_mfgr	2683	268288	5	16384	16	1024	1024	0	0
p_mfgr	2683	268288	5	16384	32	512	2	38	10854.4
p_mfgr	2683	268288	5	16384	32	512	4	38	9523.2
p_mfgr	2683	268288	5	16384	32	512	8	38	10240
p_mfgr	2683	268288	5	16384	32	512	16	38	9113.6
p_mfgr	2683	268288	5	16384	32	512	32	38	9728
p_mfgr	2683	268288	5	16384	32	512	64	38	8806.4
p_mfgr	2683	268288	5	16384	32	512	128	38	9625.6
p_mfgr	2683	268288	5	16384	32	512	256	38	11776
p_mfgr	2683	268288	5	16384	32	512	512	0	0
p_mfgr	2683	268288	5	16384	64	256	2	38	11673.6
p_mfgr	2683	268288	5	16384	64	256	4	38	10752
p_mfgr	2683	268288	5	16384	64	256	8	38	10547.2
p_mfgr	2683	268288	5	16384	64	256	16	38	10547.2
p_mfgr	2683	268288	5	16384	64	256	32	38	11366.4
p_mfgr	2683	268288	5	16384	64	256	64	38	11980.8
p_mfgr	2683	268288	5	16384	64	256	128	38	12083.2
p_mfgr	2683	268288	5	16384	64	256	256	0	0
p_mfgr	2683	268288	5	16384	128	128	2	38	13414.4
p_mfgr	2683	268288	5	16384	128	128	4	38	12492.8
p_mfgr	2683	268288	5	16384	128	128	8	38	12083.2
p_mfgr	2683	268288	5	16384	128	128	16	38	13619.2
p_mfgr	2683	268288	5	16384	128	128	32	38	13619.2
p_mfgr	2683	268288	5	16384	128	128	64	38	16076.8
p_mfgr	2683	268288	5	16384	128	128	128	0	0
p_mfgr	2683	268288	5	16384	256	64	2	38	18329.6
p_mfgr	2683	268288	5	16384	256	64	4	38	17203.2
p_mfgr	2683	268288	5	16384	256	64	8	38	17305.6
p_mfgr	2683	268288	5	16384	256	64	16	38	16588.8
p_mfgr	2683	268288	5	16384	256	64	32	38	18944
p_mfgr	2683	268288	5	16384	256	64	64	0	0
p_mfgr	2683	268288	5	16384	512	32	2	38	27750.4
p_mfgr	2683	268288	5	16384	512	32	4	38	26521.6
p_mfgr	2683	268288	5	16384	512	32	8	38	26009.6
p_mfgr	2683	268288	5	16384	512	32	16	38	26214.4
p_mfgr	2683	268288	5	16384	512	32	32	0	0
p_mfgr	2683	268288	6	16384	2	8192	2	38	28057.6
p_mfgr	2683	268288	6	16384	2	8192	4	38	17612.8
p_mfgr	2683	268288	6	16384	2	8192	8	38	13312
p_mfgr	2683	268288	6	16384	2	8192	16	38	9625.6
p_mfgr	2683	268288	6	16384	2	8192	32	38	7987.2
p_mfgr	2683	268288	6	16384	2	8192	64	38	7577.6
p_mfgr	2683	268288	6	16384	2	8192	128	38	7372.8
p_mfgr	2683	268288	6	16384	2	8192	256	38	7680
p_mfgr	2683	268288	6	16384	2	8192	512	38	7574.4
p_mfgr	2683	268288	6	16384	2	8192	1024	38	8192
p_mfgr	2683	268288	6	16384	4	4096	2	38	22016
p_mfgr	2683	268288	6	16384	4	4096	4	38	15974.4
p_mfgr	2683	268288	6	16384	4	4096	8	38	11059.2
p_mfgr	2683	268288	6	16384	4	4096	16	38	9011.2
p_mfgr	2683	268288	6	16384	4	4096	32	38	7680
p_mfgr	2683	268288	6	16384	4	4096	64	38	9932.8
p_mfgr	2683	268288	6	16384	4	4096	128	38	7987.2
p_mfgr	2683	268288	6	16384	4	4096	256	38	7577.6
p_mfgr	2683	268288	6	16384	4	4096	512	38	7884.8
p_mfgr	2683	268288	6	16384	4	4096	1024	38	7987.2
p_mfgr	2683	268288	6	16384	8	2048	2	38	20377.6
p_mfgr	2683	268288	6	16384	8	2048	4	38	13824
p_mfgr	2683	268288	6	16384	8	2048	8	38	10956.8
p_mfgr	2683	268288	6	16384	8	2048	16	38	10752
p_mfgr	2683	268288	6	16384	8	2048	32	38	9011.2
p_mfgr	2683	268288	6	16384	8	2048	64	38	8601.6
p_mfgr	2683	268288	6	16384	8	2048	128	38	8806.4
p_mfgr	2683	268288	6	16384	8	2048	256	38	8704
p_mfgr	2683	268288	6	16384	8	2048	512	38	9523.2
p_mfgr	2683	268288	6	16384	8	2048	1024	38	10444.8
p_mfgr	2683	268288	6	16384	16	1024	2	38	19968
p_mfgr	2683	268288	6	16384	16	1024	4	38	14233.6
p_mfgr	2683	268288	6	16384	16	1024	8	38	12083.2
p_mfgr	2683	268288	6	16384	16	1024	16	38	10755.2
p_mfgr	2683	268288	6	16384	16	1024	32	38	12288
p_mfgr	2683	268288	6	16384	16	1024	64	38	11468.8
p_mfgr	2683	268288	6	16384	16	1024	128	38	11161.6
p_mfgr	2683	268288	6	16384	16	1024	256	38	11673.6
p_mfgr	2683	268288	6	16384	16	1024	512	38	11980.8
p_mfgr	2683	268288	6	16384	16	1024	1024	0	0
p_mfgr	2683	268288	6	16384	32	512	2	38	25190.4
p_mfgr	2683	268288	6	16384	32	512	4	38	18124.8
p_mfgr	2683	268288	6	16384	32	512	8	38	17100.8
p_mfgr	2683	268288	6	16384	32	512	16	38	16691.2
p_mfgr	2683	268288	6	16384	32	512	32	38	17510.4
p_mfgr	2683	268288	6	16384	32	512	64	38	17305.6
p_mfgr	2683	268288	6	16384	32	512	128	38	17408
p_mfgr	2683	268288	6	16384	32	512	256	38	18636.8
p_mfgr	2683	268288	6	16384	32	512	512	0	0
p_mfgr	2683	268288	6	16384	64	256	2	38	24780.8
p_mfgr	2683	268288	6	16384	64	256	4	38	24678.4
p_mfgr	2683	268288	6	16384	64	256	8	38	24678.4
p_mfgr	2683	268288	6	16384	64	256	16	38	25804.8
p_mfgr	2683	268288	6	16384	64	256	32	38	26828.8
p_mfgr	2683	268288	6	16384	64	256	64	38	26931.2
p_mfgr	2683	268288	6	16384	64	256	128	38	26521.6
p_mfgr	2683	268288	6	16384	64	256	256	0	0
p_mfgr	2683	268288	6	16384	128	128	2	38	43417.6
p_mfgr	2683	268288	6	16384	128	128	4	38	44134.4
p_mfgr	2683	268288	6	16384	128	128	8	38	46284.8
p_mfgr	2683	268288	6	16384	128	128	16	38	46387.2
p_mfgr	2683	268288	6	16384	128	128	32	38	50073.6
p_mfgr	2683	268288	6	16384	128	128	64	38	49459.2
p_mfgr	2683	268288	6	16384	128	128	128	0	0
p_mfgr	2683	268288	6	16384	256	64	2	38	76902.4
p_mfgr	2683	268288	6	16384	256	64	4	38	75878.4
p_mfgr	2683	268288	6	16384	256	64	8	38	77516.8
p_mfgr	2683	268288	6	16384	256	64	16	38	81510.4
p_mfgr	2683	268288	6	16384	256	64	32	38	87654.4
p_mfgr	2683	268288	6	16384	256	64	64	0	0
p_mfgr	2683	268288	6	16384	512	32	2	38	131686
p_mfgr	2683	268288	6	16384	512	32	4	38	136909
p_mfgr	2683	268288	6	16384	512	32	8	38	146429
p_mfgr	2683	268288	6	16384	512	32	16	38	152781
p_mfgr	2683	268288	6	16384	512	32	32	0	0
p_mfgr	2683	268288	7	16384	2	8192	2	38	31129.6
p_mfgr	2683	268288	7	16384	2	8192	4	38	19456
p_mfgr	2683	268288	7	16384	2	8192	8	38	13312
p_mfgr	2683	268288	7	16384	2	8192	16	38	10342.4
p_mfgr	2683	268288	7	16384	2	8192	32	38	8396.8
p_mfgr	2683	268288	7	16384	2	8192	64	38	7680
p_mfgr	2683	268288	7	16384	2	8192	128	38	7475.2
p_mfgr	2683	268288	7	16384	2	8192	256	38	7680
p_mfgr	2683	268288	7	16384	2	8192	512	38	8089.6
p_mfgr	2683	268288	7	16384	2	8192	1024	38	8089.6
p_mfgr	2683	268288	7	16384	4	4096	2	38	24985.6
p_mfgr	2683	268288	7	16384	4	4096	4	38	17203.2
p_mfgr	2683	268288	7	16384	4	4096	8	38	12595.2
p_mfgr	2683	268288	7	16384	4	4096	16	38	10752
p_mfgr	2683	268288	7	16384	4	4096	32	38	9420.8
p_mfgr	2683	268288	7	16384	4	4096	64	38	9420.8
p_mfgr	2683	268288	7	16384	4	4096	128	38	9318.4
p_mfgr	2683	268288	7	16384	4	4096	256	38	9011.2
p_mfgr	2683	268288	7	16384	4	4096	512	38	9318.4
p_mfgr	2683	268288	7	16384	4	4096	1024	38	9216
p_mfgr	2683	268288	7	16384	8	2048	2	38	18944
p_mfgr	2683	268288	7	16384	8	2048	4	38	13619.2
p_mfgr	2683	268288	7	16384	8	2048	8	38	11776
p_mfgr	2683	268288	7	16384	8	2048	16	38	10956.8
p_mfgr	2683	268288	7	16384	8	2048	32	38	10752
p_mfgr	2683	268288	7	16384	8	2048	64	38	10240
p_mfgr	2683	268288	7	16384	8	2048	128	38	10035.2
p_mfgr	2683	268288	7	16384	8	2048	256	38	22016
p_mfgr	2683	268288	7	16384	8	2048	512	38	11264
p_mfgr	2683	268288	7	16384	8	2048	1024	38	14131.2
p_mfgr	2683	268288	7	16384	16	1024	2	38	16899.2
p_mfgr	2683	268288	7	16384	16	1024	4	38	13107.2
p_mfgr	2683	268288	7	16384	16	1024	8	38	11366.4
p_mfgr	2683	268288	7	16384	16	1024	16	38	11161.6
p_mfgr	2683	268288	7	16384	16	1024	32	38	11878.4
p_mfgr	2683	268288	7	16384	16	1024	64	38	11776
p_mfgr	2683	268288	7	16384	16	1024	128	38	12083.2
p_mfgr	2683	268288	7	16384	16	1024	256	38	12902.4
p_mfgr	2683	268288	7	16384	16	1024	512	38	15974.4
p_mfgr	2683	268288	7	16384	16	1024	1024	0	0
p_mfgr	2683	268288	7	16384	32	512	2	38	17612.8
p_mfgr	2683	268288	7	16384	32	512	4	38	13721.6
p_mfgr	2683	268288	7	16384	32	512	8	38	12697.6
p_mfgr	2683	268288	7	16384	32	512	16	38	13107.2
p_mfgr	2683	268288	7	16384	32	512	32	38	13619.2
p_mfgr	2683	268288	7	16384	32	512	64	38	15360
p_mfgr	2683	268288	7	16384	32	512	128	38	13516.8
p_mfgr	2683	268288	7	16384	32	512	256	38	17408
p_mfgr	2683	268288	7	16384	32	512	512	0	0
p_mfgr	2683	268288	7	16384	64	256	2	38	16998.4
p_mfgr	2683	268288	7	16384	64	256	4	38	14131.2
p_mfgr	2683	268288	7	16384	64	256	8	38	14643.2
p_mfgr	2683	268288	7	16384	64	256	16	38	14540.8
p_mfgr	2683	268288	7	16384	64	256	32	38	17510.4
p_mfgr	2683	268288	7	16384	64	256	64	38	15052.8
p_mfgr	2683	268288	7	16384	64	256	128	38	19251.2
p_mfgr	2683	268288	7	16384	64	256	256	0	0
p_mfgr	2683	268288	7	16384	128	128	2	38	22425.6
p_mfgr	2683	268288	7	16384	128	128	4	38	22016
p_mfgr	2683	268288	7	16384	128	128	8	38	21708.8
p_mfgr	2683	268288	7	16384	128	128	16	38	22220.8
p_mfgr	2683	268288	7	16384	128	128	32	38	22732.8
p_mfgr	2683	268288	7	16384	128	128	64	38	31436.8
p_mfgr	2683	268288	7	16384	128	128	128	0	0
p_mfgr	2683	268288	7	16384	256	64	2	38	28979.2
p_mfgr	2683	268288	7	16384	256	64	4	38	28364.8
p_mfgr	2683	268288	7	16384	256	64	8	38	29388.8
p_mfgr	2683	268288	7	16384	256	64	16	38	33075.2
p_mfgr	2683	268288	7	16384	256	64	32	38	41984
p_mfgr	2683	268288	7	16384	256	64	64	0	0
p_mfgr	2683	268288	7	16384	512	32	2	38	50483.2
p_mfgr	2683	268288	7	16384	512	32	4	38	48742.4
p_mfgr	2683	268288	7	16384	512	32	8	38	50995.2
p_mfgr	2683	268288	7	16384	512	32	16	38	53763.2
p_mfgr	2683	268288	7	16384	512	32	32	0	0
p_brand	98	265216	0	16384	1	16384	2	299	43929.6
p_brand	98	265216	0	16384	1	16384	4	299	24985.6
p_brand	98	265216	0	16384	1	16384	8	299	18227.2
p_brand	98	265216	0	16384	1	16384	16	299	17715.2
p_brand	98	265216	0	16384	1	16384	32	299	17715.2
p_brand	98	265216	0	16384	1	16384	64	299	16896
p_brand	98	265216	0	16384	1	16384	128	299	15462.4
p_brand	98	265216	0	16384	1	16384	256	299	16281.6
p_brand	98	265216	0	16384	1	16384	512	299	15872
p_brand	98	265216	0	16384	1	16384	1024	299	15667.2
p_brand	98	265216	1	16384	2	8192	2	299	29184
p_brand	98	265216	1	16384	2	8192	4	299	18636.8
p_brand	98	265216	1	16384	2	8192	8	299	17817.6
p_brand	98	265216	1	16384	2	8192	16	299	17305.6
p_brand	98	265216	1	16384	2	8192	32	299	16076.8
p_brand	98	265216	1	16384	2	8192	64	299	13926.4
p_brand	98	265216	1	16384	2	8192	128	299	13107.2
p_brand	98	265216	1	16384	2	8192	256	299	13312
p_brand	98	265216	1	16384	2	8192	512	299	13516.8
p_brand	98	265216	1	16384	2	8192	1024	299	13414.4
p_brand	98	265216	1	16384	4	4096	2	299	20582.4
p_brand	98	265216	1	16384	4	4096	4	299	19148.8
p_brand	98	265216	1	16384	4	4096	8	299	17203.2
p_brand	98	265216	1	16384	4	4096	16	299	17612.8
p_brand	98	265216	1	16384	4	4096	32	299	13209.6
p_brand	98	265216	1	16384	4	4096	64	299	13107.2
p_brand	98	265216	1	16384	4	4096	128	299	13414.4
p_brand	98	265216	1	16384	4	4096	256	299	13312
p_brand	98	265216	1	16384	4	4096	512	299	13004.8
p_brand	98	265216	1	16384	4	4096	1024	299	14540.8
p_brand	98	265216	1	16384	8	2048	2	299	19558.4
p_brand	98	265216	1	16384	8	2048	4	299	17510.4
p_brand	98	265216	1	16384	8	2048	8	299	16691.2
p_brand	98	265216	1	16384	8	2048	16	299	13209.6
p_brand	98	265216	1	16384	8	2048	32	299	13107.2
p_brand	98	265216	1	16384	8	2048	64	299	13107.2
p_brand	98	265216	1	16384	8	2048	128	299	12902.4
p_brand	98	265216	1	16384	8	2048	256	299	14131.2
p_brand	98	265216	1	16384	8	2048	512	299	12902.4
p_brand	98	265216	1	16384	8	2048	1024	299	13004.8
p_brand	98	265216	1	16384	16	1024	2	299	18022.4
p_brand	98	265216	1	16384	16	1024	4	299	16793.6
p_brand	98	265216	1	16384	16	1024	8	299	14028.8
p_brand	98	265216	1	16384	16	1024	16	299	13107.2
p_brand	98	265216	1	16384	16	1024	32	299	12902.4
p_brand	98	265216	1	16384	16	1024	64	299	13212.8
p_brand	98	265216	1	16384	16	1024	128	299	16486.4
p_brand	98	265216	1	16384	16	1024	256	299	13107.2
p_brand	98	265216	1	16384	16	1024	512	299	13721.6
p_brand	98	265216	1	16384	16	1024	1024	299	21196.8
p_brand	98	265216	1	16384	32	512	2	299	19456
p_brand	98	265216	1	16384	32	512	4	299	15052.8
p_brand	98	265216	1	16384	32	512	8	299	14233.6
p_brand	98	265216	1	16384	32	512	16	299	13414.4
p_brand	98	265216	1	16384	32	512	32	299	13926.4
p_brand	98	265216	1	16384	32	512	64	299	14028.8
p_brand	98	265216	1	16384	32	512	128	299	13926.4
p_brand	98	265216	1	16384	32	512	256	299	15052.8
p_brand	98	265216	1	16384	32	512	512	299	23756.8
p_brand	98	265216	1	16384	64	256	2	299	18636.8
p_brand	98	265216	1	16384	64	256	4	299	18432
p_brand	98	265216	1	16384	64	256	8	299	18332.8
p_brand	98	265216	1	16384	64	256	16	299	19456
p_brand	98	265216	1	16384	64	256	32	299	20787.2
p_brand	98	265216	1	16384	64	256	64	299	20787.2
p_brand	98	265216	1	16384	64	256	128	299	20377.6
p_brand	98	265216	1	16384	64	256	256	299	25292.8
p_brand	98	265216	1	16384	128	128	2	299	28979.2
p_brand	98	265216	1	16384	128	128	4	299	29184
p_brand	98	265216	1	16384	128	128	8	299	29593.6
p_brand	98	265216	1	16384	128	128	16	299	31846.4
p_brand	98	265216	1	16384	128	128	32	299	33587.2
p_brand	98	265216	1	16384	128	128	64	299	34304
p_brand	98	265216	1	16384	128	128	128	299	33792
p_brand	98	265216	1	16384	256	64	2	299	51916.8
p_brand	98	265216	1	16384	256	64	4	299	51916.8
p_brand	98	265216	1	16384	256	64	8	299	53657.6
p_brand	98	265216	1	16384	256	64	16	299	55500.8
p_brand	98	265216	1	16384	256	64	32	299	60825.6
p_brand	98	265216	1	16384	256	64	64	299	59494.4
p_brand	98	265216	1	16384	512	32	2	299	96153.6
p_brand	98	265216	1	16384	512	32	4	299	99532.8
p_brand	98	265216	1	16384	512	32	8	299	101683
p_brand	98	265216	1	16384	512	32	16	299	106291
p_brand	98	265216	1	16384	512	32	32	299	117350
p_brand	98	265216	2	16384	2	8192	2	299	25600
p_brand	98	265216	2	16384	2	8192	4	299	15769.6
p_brand	98	265216	2	16384	2	8192	8	299	11980.8
p_brand	98	265216	2	16384	2	8192	16	299	12288
p_brand	98	265216	2	16384	2	8192	32	299	10342.4
p_brand	98	265216	2	16384	2	8192	64	299	9932.8
p_brand	98	265216	2	16384	2	8192	128	299	10547.2
p_brand	98	265216	2	16384	2	8192	256	299	10137.6
p_brand	98	265216	2	16384	2	8192	512	299	9932.8
p_brand	98	265216	2	16384	2	8192	1024	299	10032
p_brand	98	265216	2	16384	4	4096	2	299	19865.6
p_brand	98	265216	2	16384	4	4096	4	299	13107.2
p_brand	98	265216	2	16384	4	4096	8	299	9625.6
p_brand	98	265216	2	16384	4	4096	16	299	9011.2
p_brand	98	265216	2	16384	4	4096	32	299	8192
p_brand	98	265216	2	16384	4	4096	64	299	8294.4
p_brand	98	265216	2	16384	4	4096	128	299	8089.6
p_brand	98	265216	2	16384	4	4096	256	299	8089.6
p_brand	98	265216	2	16384	4	4096	512	299	7987.2
p_brand	98	265216	2	16384	4	4096	1024	299	8396.8
p_brand	98	265216	2	16384	8	2048	2	299	17920
p_brand	98	265216	2	16384	8	2048	4	299	11776
p_brand	98	265216	2	16384	8	2048	8	299	9728
p_brand	98	265216	2	16384	8	2048	16	299	8089.6
p_brand	98	265216	2	16384	8	2048	32	299	7782.4
p_brand	98	265216	2	16384	8	2048	64	299	8089.6
p_brand	98	265216	2	16384	8	2048	128	299	8294.4
p_brand	98	265216	2	16384	8	2048	256	299	8192
p_brand	98	265216	2	16384	8	2048	512	299	9318.4
p_brand	98	265216	2	16384	8	2048	1024	299	9420.8
p_brand	98	265216	2	16384	16	1024	2	299	16896
p_brand	98	265216	2	16384	16	1024	4	299	12697.6
p_brand	98	265216	2	16384	16	1024	8	299	9216
p_brand	98	265216	2	16384	16	1024	16	299	9216
p_brand	98	265216	2	16384	16	1024	32	299	9728
p_brand	98	265216	2	16384	16	1024	64	299	9728
p_brand	98	265216	2	16384	16	1024	128	299	10444.8
p_brand	98	265216	2	16384	16	1024	256	299	9728
p_brand	98	265216	2	16384	16	1024	512	299	10240
p_brand	98	265216	2	16384	16	1024	1024	299	13516.8
p_brand	98	265216	2	16384	32	512	2	299	19456
p_brand	98	265216	2	16384	32	512	4	299	13721.6
p_brand	98	265216	2	16384	32	512	8	299	13004.8
p_brand	98	265216	2	16384	32	512	16	299	13414.4
p_brand	98	265216	2	16384	32	512	32	299	14028.8
p_brand	98	265216	2	16384	32	512	64	299	14028.8
p_brand	98	265216	2	16384	32	512	128	299	13926.4
