InputSize	GroupSize	Distribution	resultSize	PSTime	Variant	Intent	localSize	Aggregate	AggTime
20	0	0	1	7.22914e+06	2	16	8	1048576	1.99189e+06
20	0	0	1	7.22914e+06	2	16	9	1048576	932951
20	0	0	1	7.22914e+06	2	16	10	1048576	1.23721e+06
20	0	0	1	7.22914e+06	2	32	1	1048576	1.69439e+06
20	0	0	1	7.22914e+06	2	32	2	1048576	1.25018e+06
20	0	0	1	7.22914e+06	2	32	3	1048576	1.46912e+06
20	0	0	1	7.22914e+06	2	32	4	1048576	1.43884e+06
20	0	0	1	7.22914e+06	2	32	5	1048576	1.51483e+06
20	0	0	1	7.22914e+06	2	32	6	1048576	1.61123e+06
20	0	0	1	7.22914e+06	2	32	7	1048576	1.57615e+06
20	0	0	1	7.22914e+06	2	32	8	1048576	1.24259e+06
20	0	0	1	7.22914e+06	2	32	9	1048576	2.53951e+06
20	0	0	1	7.22914e+06	2	32	10	1048576	1.03424e+06
20	0	0	1	7.22914e+06	2	64	1	1048576	1.12197e+06
20	0	0	1	7.22914e+06	2	64	2	1048576	1.41958e+06
20	0	0	1	7.22914e+06	2	64	3	1048576	1.28811e+06
20	0	0	1	7.22914e+06	2	64	4	1048576	856953
20	0	0	1	7.22914e+06	2	64	5	1048576	1.37804e+06
20	0	0	1	7.22914e+06	2	64	6	1048576	1.21703e+06
20	0	0	1	7.22914e+06	2	64	7	1048576	1.01185e+06
20	0	0	1	7.22914e+06	2	64	8	1048576	1.1513e+06
20	0	0	1	7.22914e+06	2	64	9	1048576	588901
20	0	0	1	7.22914e+06	2	64	10	1048576	941876
20	0	0	1	7.22914e+06	2	128	1	1048576	746434
20	0	0	1	7.22914e+06	2	128	2	1048576	554080
20	0	0	1	7.22914e+06	2	128	3	1048576	669626
20	0	0	1	7.22914e+06	2	128	4	1048576	1.62179e+06
20	0	0	1	7.22914e+06	2	128	5	1048576	1.19785e+06
20	0	0	1	7.22914e+06	2	128	6	1048576	638736
